family_jetz,species_jetz,cd1,family_ritland,genus_ritland,species_ritland
Turdidae,Turdus leucomelas,6.2,Muscicapidae,Turdus,leucomelas
Turdidae,Turdus merula,5.9,Muscicapidae,Turdus,merula
Turdidae,Turdus migratorius,5.8,Muscicapidae,Turdus,migratorius
Turdidae,Turdus ruficollis,6.1,Muscicapidae,Turdus,ruficollis
Turdidae,Turdus rufiventris,5.8,Muscicapidae,Turdus,rufiventris
Turdidae,Turdus serranus,6,Muscicapidae,Turdus,serranus
Turdidae,Turdus unicolor,5.4,Muscicapidae,Turdus,unicolor
Turdidae,Turdus viscivorus,6.4,Muscicapidae,Turdus,viscivorus
Turdidae,Zoothera citrina,5.9,Muscicapidae,Zoothera,citrina
Turdidae,Zoothera dauma,6.7,Muscicapidae,Zoothera,dauma
Turdidae,Zoothera mollissima,6.3,Muscicapidae,Zoothera,mollissima
Turnicidae,Ortyxelos meiffrenii,3.6,Turnicidae,Ortyxelos,meiffrenii
Turnicidae,Turnix melanogaster,4.5,Turnicidae,Turnix,melanigaster
Turnicidae,Turnix nigricollis,4,Turnicidae,Turnix,nigricollis
Turnicidae,Turnix ocellatus,4.5,Turnicidae,Turnix,ocellata
Turnicidae,Turnix suscitator,4.2,Turnicidae,Turnix,suscitator
Turnicidae,Turnix sylvaticus,2.725,Turnicidae,Turnix,sylvatica
Turnicidae,Turnix tanki,4.05,Turnicidae,Turnix,tanki
Turnicidae,Turnix varius,4.2,Turnicidae,Turnix,varia
Turnicidae,Turnix velox,3.6,Turnicidae,Turnix,velox
Tyrannidae,Agriornis lividus,6.5,Tyrannidae,Agriornis,livida
Tyrannidae,Agriornis micropterus,5.9,Tyrannidae,Agriornis,microptera
Tyrannidae,Agriornis montanus,6.2,Tyrannidae,Agriornis,montana
Tyrannidae,Agriornis murinus,5.1,Tyrannidae,Xolmis,murina
Tyrannidae,Anairetes agilis,3.9,Tyrannidae,Anairetes,agilis
Tyrannidae,Anairetes agraphia,3.4,Tyrannidae,Anairetes,agraphia
Tyrannidae,Anairetes flavirostris,3.4,Tyrannidae,Anairetes,flavirostris
Tyrannidae,Anairetes parulus,3.8,Tyrannidae,Anairetes,parulus
Tyrannidae,Anairetes reguloides,3.9,Tyrannidae,Anairetes,reguloides
Tyrannidae,Arundinicola leucocephala,4.8,Tyrannidae,Fluvicola,leucocephala
Tyrannidae,Atalotriccus pilaris,3.9,Tyrannidae,Atalotriccus,pilaris
Tyrannidae,Attila bolivianus,6.4,Tyrannidae,Attila,bolivianus
Tyrannidae,Attila cinnamomeus,6.9,Tyrannidae,Attila,cinnamomeus
Tyrannidae,Attila spadiceus,6.4,Tyrannidae,Attila,spadiceus
Tyrannidae,Camptostoma imberbe,3.4,Tyrannidae,Camptostoma,imberbe
Tyrannidae,Camptostoma obsoletum,3.1,Tyrannidae,Camptostoma,obsoletum
Tyrannidae,Capsiempis flaveola,4,Tyrannidae,Phylloscartes,flaveola
Tyrannidae,Casiornis rufus,5.4,Tyrannidae,Casiornis,rufa
Tyrannidae,Cnemarchus erythropygius,6,Tyrannidae,Myiotheretes,erythropygius
Tyrannidae,Cnemotriccus fuscatus,4.05,Tyrannidae,Cnemotriccus,fuscatus
Tyrannidae,Cnipodectes subbrunneus,5.8,Tyrannidae,Cnipodectes,subbrunneus
Tyrannidae,Colonia colonus,4.6,Tyrannidae,Colonia,colonus
Tyrannidae,Colorhamphus parvirostris,4.3,Tyrannidae,Ochthoeca,parvirostris
Tyrannidae,Conopias parvus,5.1,Tyrannidae,Conopias,parva
Tyrannidae,Conopias trivirgatus,4.3,Tyrannidae,Conopias,trivirgata
Tyrannidae,Contopus caribaeus,3.9,Tyrannidae,Contopus,caribaeus
Tyrannidae,Contopus cinereus,4.5,Tyrannidae,Contopus,cinereus
Tyrannidae,Contopus cooperi,5.2,Tyrannidae,Contopus,borealis
Tyrannidae,Contopus fumigatus,4.8,Tyrannidae,Contopus,fumigatus
Tyrannidae,Contopus latirostris,4.8,Tyrannidae,Contopus,latirostris
Tyrannidae,Contopus pertinax,5.1,Tyrannidae,Contopus,pertinax
Tyrannidae,Contopus sordidulus,4.6,Tyrannidae,Contopus,richardsonii
Tyrannidae,Contopus virens,4.5,Tyrannidae,Contopus,virens
Tyrannidae,Corythopis torquatus,4.15,Tyrannidae,Corythopis,torquata
Tyrannidae,Deltarhynchus flammulatus,4.8,Tyrannidae,Deltarhynchus,flammulatus
Tyrannidae,Elaenia albiceps,3.9,Tyrannidae,Elaenia,albiceps
Tyrannidae,Elaenia chiriquensis,3.9,Tyrannidae,Elaenia,chiriquensis
Tyrannidae,Elaenia cristata,4.3,Tyrannidae,Elaenia,cirstata
Tyrannidae,Elaenia fallax,4.2,Tyrannidae,Elaenia,fallax
Tyrannidae,Elaenia flavogaster,4.25,Tyrannidae,Elaenia,flavogaster
Tyrannidae,Elaenia frantzii,3.8,Tyrannidae,Elaenia,frantzii
Tyrannidae,Elaenia gigas,4.5,Tyrannidae,Elaenia,gigas
Tyrannidae,Elaenia martinica,4.6,Tyrannidae,Elaenia,martinica
Tyrannidae,Elaenia obscura,4.4,Tyrannidae,Elaenia,obscura
Tyrannidae,Elaenia pallatangae,4.5,Tyrannidae,Elaenia,pallatangae
Tyrannidae,Elaenia parvirostris,3.8,Tyrannidae,Elaenia,parvirostris
Tyrannidae,Elaenia spectabilis,4.15,Tyrannidae,Elaenia,spectabilis
Tyrannidae,Empidonax albigularis,4,Tyrannidae,Empidonax,albigularis
Tyrannidae,Empidonax alnorum,4,Tyrannidae,Empidonax,alnorum
Tyrannidae,Empidonax difficilis,4.5,Tyrannidae,Empidonax,difficilis
Tyrannidae,Empidonax flavescens,4.8,Tyrannidae,Empidonax,flavescens
Tyrannidae,Empidonax flaviventris,4.1,Tyrannidae,Empidonax,flaviventris
Tyrannidae,Empidonax fulvifrons,3.8,Tyrannidae,Empidonax,fulvifrons
Tyrannidae,Empidonax hammondii,3.6,Tyrannidae,Empidonax,hammondii
Tyrannidae,Empidonax minimus,3.533333333333333,Tyrannidae,Empidonax,minimus
Tyrannidae,Empidonax oberholseri,4.233333333333333,Tyrannidae,Empidonax,oberholseri
Tyrannidae,Empidonax traillii,2.9,Tyrannidae,Empidonax,traillii
Tyrannidae,Empidonax virescens,3.35,Tyrannidae,Empidonax,virescens
Tyrannidae,Empidonomus aurantioatrocristatus,5,Tyrannidae,Empidonomus,aurantioatrocristatus
Tyrannidae,Empidonomus varius,4.725,Tyrannidae,Empidonomus,varius
Tyrannidae,Euscarthmus meloryphus,4.1,Tyrannidae,Euscarthmus,meloryphus
Tyrannidae,Fluvicola nengeta,5.6,Tyrannidae,Fluvicola,nengeta
Tyrannidae,Fluvicola pica,3.84,Tyrannidae,Fluvicola,pica
Tyrannidae,Gubernetes yetapa,6.5,Tyrannidae,Gubernetes,yetapa
Tyrannidae,Hemitriccus diops,4.5,Tyrannidae,Hemitriccus,diops
Tyrannidae,Hemitriccus flammulatus,4,Tyrannidae,Hemitriccus,flammulatus
Tyrannidae,Hemitriccus granadensis,4.1,Tyrannidae,Hemitriccus,granadensis
Tyrannidae,Hemitriccus margaritaceiventer,3.8,Tyrannidae,Hemitriccus,margaritaceiventer
Tyrannidae,Hemitriccus obsoletus,4.7,Tyrannidae,Hemitriccus,obsoletus
Tyrannidae,Hemitriccus rufigularis,4.1,Tyrannidae,Hemitriccus,rufigularis
Tyrannidae,Hirundinea ferruginea,5.5,Tyrannidae,Hirundinea,ferruginea
Tyrannidae,Hymenops perspicillatus,4.9,Tyrannidae,Hymenops,perspicillatus
Tyrannidae,Inezia inornata,3.8,Tyrannidae,Inezia,inornata
Tyrannidae,Inezia subflava,3.7,Tyrannidae,Inezia,subflava
Tyrannidae,Knipolegus aterrimus,5,Tyrannidae,Knipolegus,atterimus
Tyrannidae,Knipolegus cyanirostris,4.8,Tyrannidae,Knipolegus,cyanirostris
Tyrannidae,Knipolegus hudsoni,4.4,Tyrannidae,Knipolegus,hudsoni
Tyrannidae,Knipolegus lophotes,5.2,Tyrannidae,Knipolegus,lophotes
Tyrannidae,Knipolegus nigerrimus,5.4,Tyrannidae,Knipolegus,nigerrimus
Tyrannidae,Knipolegus poecilurus,4.5,Tyrannidae,Knipolegus,poecilurus
Tyrannidae,Knipolegus striaticeps,4.3,Tyrannidae,Knipolegus,striaticeps
Tyrannidae,Lathrotriccus euleri,4.3,Tyrannidae,Empidonax,euleri
Tyrannidae,Legatus leucophaius,5.3,Tyrannidae,Legatus,leucophaius
Tyrannidae,Leptopogon amaurocephalus,4.5,Tyrannidae,Leptopogon,amaurocephalus
Tyrannidae,Leptopogon superciliaris,4.65,Tyrannidae,Leptopogon,superciliaris
Tyrannidae,Leptopogon taczanowskii,4.5,Tyrannidae,Leptopogon,taczanowskii
Tyrannidae,Lessonia rufa,3.8,Tyrannidae,Lessonia,rufa
Tyrannidae,Lophotriccus galeatus,3.6500000000000004,Tyrannidae,Lophotriccus,galeatus
Tyrannidae,Lophotriccus pileatus,3.9,Tyrannidae,Lophotriccus,pileatus
Tyrannidae,Lophotriccus vitiosus,3.7,Tyrannidae,Lophotriccus,vitiosus
Tyrannidae,Machetornis rixosa,4.9,Tyrannidae,Machetornis,rixosus
Tyrannidae,Mecocerculus leucophrys,3.5,Tyrannidae,Mecocerculus,leucophrys
Tyrannidae,Megarynchus pitangua,5.75,Tyrannidae,Megarhynchus,pitangua
Tyrannidae,Mionectes macconnelli,4.2,Tyrannidae,Mionectes,macconnelli
Tyrannidae,Mionectes oleagineus,3.6666666666666665,Tyrannidae,Mionectes,oleaginea
Tyrannidae,Mionectes olivaceus,4.14,Tyrannidae,Mionectes,olivaceus
Tyrannidae,Mionectes rufiventris,3.966666666666667,Tyrannidae,Mionectes,rufiventris
Tyrannidae,Mionectes striaticollis,4.7,Tyrannidae,Mionectes,striaticollis
Tyrannidae,Mitrephanes phaeocercus,4.2,Tyrannidae,Mitrephanes,phaeocercus
Tyrannidae,Muscigralla brevicauda,4.1,Tyrannidae,Muscigralla,brevicauda
Tyrannidae,Muscipipra vetula,5.2,Tyrannidae,Muscipipra,vetula
Tyrannidae,Muscisaxicola albilora,4.6,Tyrannidae,Muscisaxicola,albilora
Tyrannidae,Muscisaxicola alpinus,4.2,Tyrannidae,Muscisaxicola,alpina
Tyrannidae,Muscisaxicola flavinucha,4.4,Tyrannidae,Muscisaxicola,flavinucha
Tyrannidae,Muscisaxicola frontalis,4.1,Tyrannidae,Muscisaxicola,frontalis
Tyrannidae,Muscisaxicola maclovianus,4.6,Tyrannidae,Muscisaxicola,macloviana
Tyrannidae,Muscisaxicola maculirostris,4,Tyrannidae,Muscisaxicola,maculirostris
Tyrannidae,Myiarchus barbirostris,4.1,Tyrannidae,Myiarchus,barbirostris
Tyrannidae,Myiarchus cephalotes,5.1,Tyrannidae,Myiarchus,cephalotes
Tyrannidae,Myiarchus cinerascens,4.9,Tyrannidae,Myiarchus,cinerascens
Tyrannidae,Myiarchus crinitus,3.6799999999999997,Tyrannidae,Myiarchus,crinitus
Tyrannidae,Myiarchus ferox,5.125,Tyrannidae,Myiarchus,ferox
Tyrannidae,Myiarchus magnirostris,4.3,Tyrannidae,Myiarchus,magnirostris
Tyrannidae,Myiarchus nugator,5.8,Tyrannidae,Myiarchus,nugator
Tyrannidae,Myiarchus nuttingi,4.7,Tyrannidae,Myiarchus,nuttingi
Tyrannidae,Myiarchus oberi,6.3,Tyrannidae,Myiarchus,oberi
Tyrannidae,Myiarchus semirufus,4.7,Tyrannidae,Myiarchus,semirufus
Tyrannidae,Myiarchus stolidus,4.9,Tyrannidae,Myiarchus,stolidus
Tyrannidae,Myiarchus swainsoni,4.9,Tyrannidae,Myiarchus,swainsoni
Tyrannidae,Myiarchus tuberculifer,4.4,Tyrannidae,Myiarchus,tuberculifer
Tyrannidae,Myiarchus tyrannulus,4.95,Tyrannidae,Myiarchus,tyrannulus
Tyrannidae,Myiobius atricaudus,4.6,Tyrannidae,Myiobius,atricaudus
Tyrannidae,Myiobius barbatus,4.4,Tyrannidae,Myiobius,barbatus
Tyrannidae,Myiobius sulphureipygius,4.550000000000001,Tyrannidae,Myiobius,sulphureipygius
Tyrannidae,Myiobius villosus,4.55,Tyrannidae,Myiobius,villosus
Tyrannidae,Myiodynastes bairdii,5.8,Tyrannidae,Myiodynastes,bairdi
Tyrannidae,Myiodynastes chrysocephalus,5.3,Tyrannidae,Myiodynastes,chrysocephalus
Tyrannidae,Myiodynastes luteiventris,5.4,Tyrannidae,Myiodynastes,luteiventris
Tyrannidae,Myiodynastes maculatus,5.6,Tyrannidae,Myiodynastes,maculatus
Tyrannidae,Myiopagis gaimardii,3.8,Tyrannidae,Myiopagis,gaimardii
Tyrannidae,Myiopagis viridicata,4.6,Tyrannidae,Myiopagis,viridicata
Tyrannidae,Myiophobus fasciatus,4,Tyrannidae,Myiophobus,fasciatus
Tyrannidae,Myiophobus flavicans,4.4,Tyrannidae,Myiophobus,flavicans
Tyrannidae,Myiophobus roraimae,4.7,Tyrannidae,Myiophobus,roraimae
Tyrannidae,Myiornis auricularis,3.7333333333333334,Tyrannidae,Myiornis,auricularis
Tyrannidae,Myiotheretes fumigatus,5.8,Tyrannidae,Myiotheretes,fumigatus
Tyrannidae,Myiotheretes striaticollis,6,Tyrannidae,Myiotheretes,striaticollis
Tyrannidae,Myiotriccus ornatus,4.4,Tyrannidae,Myiotriccus,ornatus
Tyrannidae,Myiozetetes cayanensis,4.4,Tyrannidae,Myiozetetes,cayanensis
Tyrannidae,Myiozetetes similis,4.7,Tyrannidae,Myiozetetes,similis
Tyrannidae,Neoxolmis rufiventris,5.199999999999999,Tyrannidae,Neoxolmis,rufiventris
Tyrannidae,Nesotriccus ridgwayi,3.8499999999999996,Tyrannidae,Nesotriccus,ridgwayi
Tyrannidae,Ochthoeca cinnamomeiventris,4.5,Tyrannidae,Ochthoeca,cinnamomeiventris
Tyrannidae,Ochthoeca diadema,4.7,Tyrannidae,Ochthoeca,diadema
Tyrannidae,Ochthoeca frontalis,4.3,Tyrannidae,Ochthoeca,frontalis
Tyrannidae,Ochthoeca fumicolor,4,Tyrannidae,Ochthoeca,fumicolor
Tyrannidae,Ochthoeca leucophrys,4.6,Tyrannidae,Ochthoeca,leucophrys
Tyrannidae,Ochthoeca oenanthoides,4.6,Tyrannidae,Ochthoeca,oenanthoides
Tyrannidae,Ochthoeca pulchella,4.6,Tyrannidae,Ochthoeca,pulchella
Tyrannidae,Ochthoeca rufipectoralis,4.2,Tyrannidae,Ochthoeca,rufipectoralis
Tyrannidae,Ochthornis littoralis,4.6,Tyrannidae,Ochthoeca,littoralis
Tyrannidae,Oncostoma cinereigulare,3.75,Tyrannidae,Oncostoma,cinereigulare
Tyrannidae,Oncostoma olivaceum,4,Tyrannidae,Oncostoma,olivaceum
Tyrannidae,Onychorhynchus coronatus,4.949999999999999,Tyrannidae,Onychorhynchus,mexicanus
